model,date,plan_cost,emg_cost,total_cost,emg_kwh,e0,e_end
M2,2025-12-08,64030.06269517503,102.78694450120989,64132.84963967625,23.571996798920907,9173.919662938328,9734.891857709768
M2,2025-12-09,60785.3058054593,1556.9304923885595,62342.23629784786,346.70624270728445,9734.891857709768,8941.29762929748
M2,2025-12-10,60337.31031627832,1847.4156700254352,62184.72598630376,525.7784280555973,8941.29762929748,8843.737950549103
M2,2025-12-11,60671.57760602184,249.83065266374336,60921.40825868558,68.38837462217506,8843.737950549103,8948.704515315496
M2,2025-12-12,24852.365289710644,1047.9343366120556,25900.299626322696,445.4486748159357,8948.704515315496,8572.408062316523
M2,2025-12-13,25561.718963006533,679.6552640812956,26241.37422708783,181.96060188213906,8572.408062316523,8954.911896694954
M2,2025-12-14,60581.07280996299,2433.8156756854623,63014.888485648466,572.2614017828854,8954.911896694954,8924.675734152826
M2,2025-12-15,64526.04129765659,272.96509542399707,64799.006393080585,55.74898236015099,8924.675734152826,9142.569248275033
M2,2025-12-16,63564.32491058935,88.1587687852755,63652.48367937463,25.5291898791815,9142.569248275033,8856.028695948355
M2,2025-12-17,62884.591117665244,610.5698096239056,63495.16092728916,129.90703228835264,8856.028695948355,8859.601784001934
M2,2025-12-18,62705.250856703264,685.2427830206705,63390.493639723936,212.6679866864465,8859.601784001934,8873.283943355837
M2,2025-12-19,26931.81046231113,502.3821280764435,27434.19259038757,173.41550651374297,8873.283943355837,8454.170801404942
M2,2025-12-20,27024.609939884518,291.36813939898934,27315.978079283508,69.89269677090341,8454.170801404942,8812.386776813973
M2,2025-12-21,61917.81638262605,1334.6041587191185,63252.42054134517,337.85865820694505,8812.386776813973,8953.415064269242
M2,2025-12-22,61360.13633932612,1889.3059954411556,63249.442334767264,460.07800055759026,8953.415064269242,8549.947693963502
M2,2025-12-23,61547.52029954294,571.4324348160891,62118.95273435903,139.68084230488944,8549.947693963502,8704.349921971823
M2,2025-12-24,60723.58706817994,1904.2089442466406,62627.79601242659,369.9925012096251,8704.349921971823,8621.978503474686
M2,2025-12-25,60525.44487568016,2688.707361544938,63214.152237225084,678.4845993510348,8621.978503474686,8600.399938449631
M2,2025-12-26,25687.221342753874,1132.7754334893234,26819.996776243195,364.56763009953,8600.399938449631,8724.21534378032
M2,2025-12-27,25276.81256930756,1111.495530306371,26388.308099613932,321.17041231976896,8724.21534378032,8561.414383642852
M2,2025-12-28,60775.3601427281,2166.314307279439,62941.67445000754,418.49031562863547,8561.414383642852,8818.52625018639
M2,2025-12-29,60855.44925104297,1378.6535460528569,62234.10279709582,364.0862215765954,8818.52625018639,8504.619639736926
M2,2025-12-30,59547.85858574159,1734.8570611877158,61282.715646929304,421.16084421904304,8504.619639736926,8537.899617004696
M2,2025-12-31,56051.89415878217,5750.079537828975,61801.97369661114,1386.0927389684045,8537.899617004696,1200.0
